Number,Brand,Product_Name,Prices,Category
638,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","8,902.27",MONITOR
639,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (1-Pack) Essentials Bundle with Surge Protector and LCD Screen Cleaning Kit","2,160.82",MONITOR
640,ACER,"ACER XZ271U Abmiiphzx 27"" Quad HD 2560 x 1440 2K up to 0.5ms Response Time 14...","2,541.31",MONITOR
641,MSI,"MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD...","5,868.07",MONITOR
642,MSI,"MSI Optix MAG272QR 27"" WQHD 2560 x 1440 (2K) 1 ms 165 Hz HDMI, DisplayPort, U...","7,809.19",MONITOR
643,MSI,"MSI Optix MAG27C 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz DVI, H...","1,721.90",MONITOR
644,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,344.62",MONITOR
645,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,600.65",MONITOR
646,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","3,027.81",MONITOR
647,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","6,220.09",MONITOR
648,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (2-Pack) Essentials Bundle with Surge Protector and LCD Screen Cleaning Kit","6,220.09",MONITOR
649,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,992.58",MONITOR
650,Dell,"Dell P2219H 22"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","5,965.62",MONITOR
651,Dell,"Dell E2216H 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (1-Pack) Essentials Bundle with Surge Protector and LCD Screen Cleaning Kit","2,695.22",MONITOR
652,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",562.59,MONITOR
653,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","6,220.09",MONITOR
654,Dell,"Dell P2417H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",638.15,MONITOR
655,Dell,"Dell P2719H 27"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,993.15",MONITOR
656,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","3,765.07",MONITOR
657,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,312.98",MONITOR
658,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,628.11",MONITOR
659,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,442.18",MONITOR
660,Dell,"Dell P2319H 23"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,765.07",MONITOR
661,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","6,220.09",MONITOR
662,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,845.31",MONITOR
663,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,606.71",MONITOR
664,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","3,765.07",MONITOR
665,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,025.36",MONITOR
666,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","7,711.48",MONITOR
667,Dell,"Dell P2219H 22"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",934.31,MONITOR
668,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,476.15",MONITOR
669,Dell,"Dell P2219H 22"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,494.94",MONITOR
670,Dell,"Dell P2417H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,541.31",MONITOR
671,Dell,"Dell P2417H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,328.29",MONITOR
672,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","7,369.49",MONITOR
673,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","4,482.07",MONITOR
674,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",967.64,MONITOR
675,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,866.63",MONITOR
676,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,838.19",MONITOR
677,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,765.52",MONITOR
678,Dell,"Dell P2319H 23"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,541.57",MONITOR
679,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,857.44",MONITOR
680,ACER,"ACER XZ271U Abmiiphzx 27"" Quad HD 2560 x 1440 2K up to 0.5ms Response Time 14...",765.95,MONITOR
681,MSI,"MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD...","4,196.76",MONITOR
682,MSI,"MSI Optix MAG272QR 27"" WQHD 2560 x 1440 (2K) 1 ms 165 Hz HDMI, DisplayPort, U...",737.49,MONITOR
683,MSI,"MSI Optix MAG27C 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz DVI, H...","1,242.57",MONITOR
684,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,847.66",MONITOR
685,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,315.27",MONITOR
686,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","3,352.14",MONITOR
687,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,599.31",MONITOR
688,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","3,370.93",MONITOR
689,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",675.09,MONITOR
690,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,931.85",MONITOR
691,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",708.84,MONITOR
692,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,346.47",MONITOR
693,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","3,290.83",MONITOR
694,Dell,"Dell P2417H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,980.45",MONITOR
695,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",660.38,MONITOR
696,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,518.79",MONITOR
697,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","4,340.51",MONITOR
698,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",873.88,MONITOR
699,Dell,"Dell P2719H 27"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,339.71",MONITOR
700,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,017.84",MONITOR
701,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",983.96,MONITOR
702,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",563.66,MONITOR
703,Dell,"Dell E2216H 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,732.86",MONITOR
704,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,744.04",MONITOR
705,Dell,"Dell P2319H 23"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,317.06",MONITOR
706,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","8,793.47",MONITOR
707,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","5,864.32",MONITOR
708,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,091.64",MONITOR
709,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,358.29",MONITOR
710,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","7,245.48",MONITOR
711,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,934.01",MONITOR
712,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",866.41,MONITOR
713,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,635.61",MONITOR
714,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,447.79",MONITOR
715,Dell,"Dell P2219H 22"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,725.25",MONITOR
716,Dell,"Dell P2719H 27"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,891.88",MONITOR
717,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,614.21",MONITOR
718,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,403.36",MONITOR
719,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,105.07",MONITOR
720,ACER,"ACER XZ271U Abmiiphzx 27"" Quad HD 2560 x 1440 2K up to 0.5ms Response Time 14...",888.88,MONITOR
721,MSI,"MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD...",701.66,MONITOR
722,MSI,"MSI Optix MAG272QR 27"" WQHD 2560 x 1440 (2K) 1 ms 165 Hz HDMI, DisplayPort, U...","3,253.31",MONITOR
723,MSI,"MSI Optix MAG27C 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz DVI, H...",571.29,MONITOR
724,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",971.39,MONITOR
725,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (4-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","4,985.26",MONITOR
726,Dell,"Dell U3419W 34"" 21:9 UltraSharp Curved IPS LCD Computer Monitor  (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",675.09,MONITOR
727,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",783.86,MONITOR
728,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (1-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",663.97,MONITOR
729,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,375.69",MONITOR
730,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",383.35,MONITOR
731,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,616.22",MONITOR
732,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",956.27,MONITOR
733,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,479.32",MONITOR
734,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Computer Monitor without Stand/Mount (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",567.42,MONITOR
735,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,686.03",MONITOR
736,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,309.51",MONITOR
737,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","2,879.16",MONITOR
738,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",536.42,MONITOR
739,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (3-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",635.18,MONITOR
740,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",706.6,MONITOR
741,Dell,"Dell P2719H 27"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",496.11,MONITOR
742,Dell,"Dell UP3017 30"" 16:10 2K UltraSharp Backlit IPS LCD Computer Monitor (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,333.53",MONITOR
743,Dell,"Dell P2719H 27"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",485.27,MONITOR
744,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","1,459.21",MONITOR
745,Dell,"Dell P2419H 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",446.12,MONITOR
746,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (2-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","1,240.34",MONITOR
747,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","2,063.17",MONITOR
748,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","7,489.99",MONITOR
749,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","14,615.80",MONITOR
750,Dell,"Dell U2419H 24"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","7,191.20",MONITOR
751,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (5-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","7,399.56",MONITOR
752,Dell,"Dell P2219H 22"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (3-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit","14,810.88",MONITOR
753,Dell,"Dell P2418HZM 24"" 16:9 Ultrathin Bezel IPS LCD Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office",858.87,MONITOR
754,Dell,"Dell U2719D 27"" 16:9 UltraSharp Thin Bezel IPS LCD Computer Monitor (1-Pack) Essentials Bundle with HDMI Cable, Surge Protector, and LCD Screen Cleaning Kit",735.33,MONITOR
755,Dell,"Dell U2717D 27"" 16:9 UltraSharp Thin Bezel IPS LCD (Renewed) Computer Monitor (4-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","4,599.81",MONITOR
756,Dell,"Dell E2216HV 22"" 16:9 Widescreen LED Backlit LCD (Renewed) Computer Monitor (2-Pack) Best Value Bundle with LCD Screen Cleaning Kit for Home Office","19,233.66",MONITOR
757,Dell,"Dell 27"" 16:9 Ultrathin Bezel IPS Monitor with Universal Screen Cleaner (5 Pack)","7,829.34",MONITOR
758,ACER,"ACER UM.FV6EE.001 Black 24"" 5ms LCD Monitor","5,216.13",MONITOR
759,ASUS,"ASUS VX24AH (90LM0110-B01370) Black 23.8"" 5ms (GTG) HDMI Widescreen LED Backlight Monitor, IPS Panel","4,332.99",MONITOR
760,ACER,"ACER XZ271U Abmiiphzx 27"" Quad HD 2560 x 1440 2K up to 0.5ms Response Time 14...","19,425.32",MONITOR
761,MSI,"MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD...","1,736.50",MONITOR
762,MSI,"MSI Optix MAG272QR 27"" WQHD 2560 x 1440 (2K) 1 ms 165 Hz HDMI, DisplayPort, U...","4,317.04",MONITOR
763,MSI,"MSI Optix MAG27C 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz DVI, H...","4,524.65",MONITOR
764,ACER,"ACER H257HU Black 25"" 4ms Widescreen LED Backlight LCD Monitor, IPS Panel Built-in Speakers",404.21,MONITOR
765,Dell,Dell 24 Inch 16:9 Ultrathin Bezel IPS Computer Monitor - Bundle with 2 Screens,"4,190.95",MONITOR
766,Dell,Dell 24 Inch 16:9 Ultrathin Bezel IPS Computer Monitor - Bundle with 5 Screens,"4,512.07",MONITOR
767,Dell,Dell Professional 23.8 Screen LED-Lit Monitor with Universal Screen Cleaner (3 Pack),"1,485.77",MONITOR
768,Dell,"Dell 23.8"" 16:9 Ultrathin Bezel IPS Monitor with Universal Screen Cleaner (5 Pack)","1,004.98",MONITOR
769,Dell,"Dell 23.8"" 16:9 Ultrathin Bezel IPS Monitor with Universal Screen Cleaner (1 Pack)",766.74,MONITOR
